source,target,probability_mean,probability_std,numeric_score_target,known_positive,source_type,target_type,score_final,symbolic_confidence,sym_base_score,path_length,sym_category,neurosymbolic_score,top5_influent_nodes,best_ontology_path
oneOf,Tiny_stash,0.09239127488497276,0.1590852880043182,0.0415518252487452,False,AnnotationProperty,Reward,0.08222338495772724,0.0796690798158251,0.1111111111111111,9,indirect,0.08412184809002679,,N/A
court,Tiny_stash,0.09226923632786976,0.15878089653344998,0.0415518252487452,False,AnnotationProperty,Reward,0.08212575411204485,0.0796690798158251,0.1111111111111111,9,indirect,0.08407913459504074,,N/A
geekcode,Tiny_stash,0.09226904559300649,0.15878047581689164,0.0415518252487452,False,AnnotationProperty,Reward,0.08212560152415423,0.0796690798158251,0.1111111111111111,9,indirect,0.08407906783783858,,N/A
publications,Tiny_stash,0.09226904559300649,0.15878047581689164,0.0415518252487452,False,AnnotationProperty,Reward,0.08212560152415423,0.0796690798158251,0.1111111111111111,9,indirect,0.08407906783783858,,N/A
lastName,Tiny_stash,0.09226904559300649,0.15878047581689164,0.0415518252487452,False,AnnotationProperty,Reward,0.08212560152415423,0.0796690798158251,0.1111111111111111,9,indirect,0.08407906783783858,,N/A
family_name,Tiny_stash,0.09226904559300649,0.15878047581689164,0.0415518252487452,False,AnnotationProperty,Reward,0.08212560152415423,0.0796690798158251,0.1111111111111111,9,indirect,0.08407906783783858,,N/A
openid,Tiny_stash,0.09226904559300649,0.15878047581689164,0.0415518252487452,False,AnnotationProperty,Reward,0.08212560152415423,0.0796690798158251,0.1111111111111111,9,indirect,0.08407906783783858,,N/A
icqChatID,Tiny_stash,0.09226904559300649,0.15878047581689164,0.0415518252487452,False,AnnotationProperty,Reward,0.08212560152415423,0.0796690798158251,0.1111111111111111,9,indirect,0.08407906783783858,,N/A
weblog,Tiny_stash,0.09226904559300649,0.15878047581689164,0.0415518252487452,False,AnnotationProperty,Reward,0.08212560152415423,0.0796690798158251,0.1111111111111111,9,indirect,0.08407906783783858,,N/A
firstName,Tiny_stash,0.09226904559300649,0.15878047581689164,0.0415518252487452,False,AnnotationProperty,Reward,0.08212560152415423,0.0796690798158251,0.1111111111111111,9,indirect,0.08407906783783858,,N/A
msnChatID,Tiny_stash,0.09226904559300649,0.15878047581689164,0.0415518252487452,False,AnnotationProperty,Reward,0.08212560152415423,0.0796690798158251,0.1111111111111111,9,indirect,0.08407906783783858,,N/A
made,Tiny_stash,0.09226904559300649,0.15878047581689164,0.0415518252487452,False,AnnotationProperty,Reward,0.08212560152415423,0.0796690798158251,0.1111111111111111,9,indirect,0.08407906783783858,,N/A
skypeID,Tiny_stash,0.09226904559300649,0.15878047581689164,0.0415518252487452,False,AnnotationProperty,Reward,0.08212560152415423,0.0796690798158251,0.1111111111111111,9,indirect,0.08407906783783858,,N/A
interest,Stash,0.0920039363219427,0.1603738074568186,0.9172442572270822,False,unknown,Reward,0.2570520005029706,0.0796690798158251,0.1111111111111111,9,indirect,0.08398627959296626,,N/A
hasTarget,Stash,0.0920039363219427,0.1603738074568186,0.9172442572270822,False,unknown,Reward,0.2570520005029706,0.0796690798158251,0.1111111111111111,9,indirect,0.08398627959296626,,N/A
isPrimaryTopicOf,Stash,0.0920039363219427,0.1603738074568186,0.9172442572270822,False,unknown,Reward,0.2570520005029706,0.0796690798158251,0.1111111111111111,9,indirect,0.08398627959296626,,N/A
space_of,Stash,0.09187373471962552,0.1600180501931181,0.9172442572270822,False,unknown,Reward,0.25694783922111686,0.0796690798158251,0.1111111111111111,9,indirect,0.08394070903215525,,N/A
Chat,Stash,0.09187364531265836,0.16001785124264184,0.9172442572270822,False,unknown,Reward,0.25694776769554317,0.0796690798158251,0.1111111111111111,9,indirect,0.08394067773971675,,N/A
Annotation,Stash,0.09187364531265836,0.16001785124264184,0.9172442572270822,False,unknown,Reward,0.25694776769554317,0.0796690798158251,0.1111111111111111,9,indirect,0.08394067773971675,,N/A
has_EndDate,Stash,0.09187364531265836,0.16001785124264184,0.9172442572270822,False,unknown,Reward,0.25694776769554317,0.0796690798158251,0.1111111111111111,9,indirect,0.08394067773971675,,N/A
img,Stash,0.09187364531265836,0.16001785124264184,0.9172442572270822,False,unknown,Reward,0.25694776769554317,0.0796690798158251,0.1111111111111111,9,indirect,0.08394067773971675,,N/A
lives_in,Stash,0.09187363339172941,0.16001782471591186,0.9172442572270822,False,unknown,Reward,0.2569477581588,0.0796690798158251,0.1111111111111111,9,indirect,0.0839406735673916,,N/A
bonusPoints,BLockGame,0.10620396549808339,0.15490912815542274,0.12935257077791257,False,BonusPoints,Badge,0.11083368655404924,0.07189130203804733,0.1,10,indirect,0.08390073424905994,,N/A
lesson 6 for the course Object Oriented Programming,Motrain,0.09107889927873916,0.1597382112118168,0.0,False,unknown,GameElementResource,0.07286311942299133,0.0796690798158251,0.1111111111111111,9,indirect,0.08366251662784502,,N/A
leçon 6 du cours Programmation Orientée Objet,Motrain,0.09107889927873916,0.1597382112118168,0.0,False,unknown,GameElementResource,0.07286311942299133,0.0796690798158251,0.1111111111111111,9,indirect,0.08366251662784502,,N/A
Tom,bonusPoints,0.10460160885963617,0.15497154702047294,0.0,False,Learner,BonusPoints,0.08368128708770894,0.07189130203804733,0.1,10,indirect,0.08333990942560343,,N/A
Sofia,bonusPoints,0.10460160885963617,0.15497154702047294,0.0,False,Learner,BonusPoints,0.08368128708770894,0.07189130203804733,0.1,10,indirect,0.08333990942560343,,N/A
Thesis,Tiny_stash,0.09006279639361614,0.16000892936460726,0.0415518252487452,False,Class,Reward,0.08036060216464196,0.0796690798158251,0.1111111111111111,9,indirect,0.08330688061805197,,N/A
EditedBook,Tiny_stash,0.09006279639361614,0.16000892936460726,0.0415518252487452,False,Class,Reward,0.08036060216464196,0.0796690798158251,0.1111111111111111,9,indirect,0.08330688061805197,,N/A
AcademicArticle,Tiny_stash,0.08993960305349172,0.15970662088023788,0.0415518252487452,False,Class,Reward,0.08026204749254241,0.0796690798158251,0.1111111111111111,9,indirect,0.08326376294900842,,N/A
PedagogicalObjective,Tiny_stash,0.08993960305349172,0.15970662088023788,0.0415518252487452,False,Class,Reward,0.08026204749254241,0.0796690798158251,0.1111111111111111,9,indirect,0.08326376294900842,,N/A
Manuscript,Tiny_stash,0.08993960305349172,0.15970662088023788,0.0415518252487452,False,Class,Reward,0.08026204749254241,0.0796690798158251,0.1111111111111111,9,indirect,0.08326376294900842,,N/A
lesson 8 for the course Object Oriented Programming,Motrain,0.08975351668164618,0.15987489794669216,0.0,False,unknown,GameElementResource,0.07180281334531695,0.0796690798158251,0.1111111111111111,9,indirect,0.08319863271886248,,N/A
leçon 8 du cours Programmation Orientée Objet,Motrain,0.08975351668164618,0.15987489794669216,0.0,False,unknown,GameElementResource,0.07180281334531695,0.0796690798158251,0.1111111111111111,9,indirect,0.08319863271886248,,N/A
space_of,Tiny_stash,0.08952527945355127,0.16033666063939397,0.0415518252487452,False,unknown,Reward,0.07993058861259006,0.0796690798158251,0.1111111111111111,9,indirect,0.08311874968902926,,N/A
Chat,Tiny_stash,0.08952523176983544,0.1603365552110067,0.0415518252487452,False,unknown,Reward,0.0799305504656174,0.0796690798158251,0.1111111111111111,9,indirect,0.08311873299972872,,N/A
Annotation,Tiny_stash,0.08952523176983544,0.1603365552110067,0.0415518252487452,False,unknown,Reward,0.0799305504656174,0.0796690798158251,0.1111111111111111,9,indirect,0.08311873299972872,,N/A
has_EndDate,Tiny_stash,0.08952523176983544,0.1603365552110067,0.0415518252487452,False,unknown,Reward,0.0799305504656174,0.0796690798158251,0.1111111111111111,9,indirect,0.08311873299972872,,N/A
lives_in,Tiny_stash,0.08952523176983544,0.1603365552110067,0.0415518252487452,False,unknown,Reward,0.0799305504656174,0.0796690798158251,0.1111111111111111,9,indirect,0.08311873299972872,,N/A
img,Tiny_stash,0.08952523176983544,0.1603365552110067,0.0415518252487452,False,unknown,Reward,0.0799305504656174,0.0796690798158251,0.1111111111111111,9,indirect,0.08311873299972872,,N/A
has_type,Tiny_stash,0.0893997006804199,0.16003379715594038,0.0415518252487452,False,unknown,Reward,0.07983012559408496,0.0796690798158251,0.1111111111111111,9,indirect,0.08307479711843328,,N/A
has_question,Tiny_stash,0.0893997006804199,0.16003379715594038,0.0415518252487452,False,unknown,Reward,0.07983012559408496,0.0796690798158251,0.1111111111111111,9,indirect,0.08307479711843328,,N/A
view_resource,Tiny_stash,0.08939950994555662,0.16003337545812066,0.0415518252487452,False,unknown,Reward,0.07982997300619434,0.0796690798158251,0.1111111111111111,9,indirect,0.08307473036123114,,N/A
has_user_account,Tiny_stash,0.08939950994555662,0.16003337545812066,0.0415518252487452,False,unknown,Reward,0.07982997300619434,0.0796690798158251,0.1111111111111111,9,indirect,0.08307473036123114,,N/A
teaches,Tiny_stash,0.08939950994555662,0.16003337545812066,0.0415518252487452,False,unknown,Reward,0.07982997300619434,0.0796690798158251,0.1111111111111111,9,indirect,0.08307473036123114,,N/A
member,Tiny_stash,0.08939950994555662,0.16003337545812066,0.0415518252487452,False,unknown,Reward,0.07982997300619434,0.0796690798158251,0.1111111111111111,9,indirect,0.08307473036123114,,N/A
has_Place,Level_Up,0.10304705734900318,0.15501697072808593,1.0,False,unknown,Level,0.28243764587920256,0.07189130203804733,0.1,10,indirect,0.08279581639688188,,N/A
Reflective,BLockGame,0.11462042643202779,0.15541757462399072,0.12935257077791257,False,Class,Badge,0.11756685530120475,0.06552766567441097,0.09090909090909091,11,indirect,0.08271013193957685,,N/A
Sequential,BLockGame,0.11462042643202779,0.15541757462399072,0.12935257077791257,False,Class,Badge,0.11756685530120475,0.06552766567441097,0.09090909090909091,11,indirect,0.08271013193957685,,N/A
EducationalTopic,bonusPoints,0.1024545376567696,0.15605582115597486,0.0,False,Class,BonusPoints,0.08196363012541569,0.07189130203804733,0.1,10,indirect,0.08258843450460013,,N/A
lesson 7 for the course Object Oriented Programming,Motrain,0.08776561694152826,0.16018402201517468,0.0,False,unknown,GameElementResource,0.07021249355322261,0.0796690798158251,0.1111111111111111,9,indirect,0.0825028678098212,,N/A
leçon 7 du cours Programmation Orientée Objet,Motrain,0.08776561694152826,0.16018402201517468,0.0,False,unknown,GameElementResource,0.07021249355322261,0.0796690798158251,0.1111111111111111,9,indirect,0.0825028678098212,,N/A
PedagogicalExperience,Level_Up,0.10186847956377494,0.15628218494150553,1.0,False,Class,Level,0.28149478365102,0.07189130203804733,0.1,10,indirect,0.082383314172052,,N/A
hasPedagogicalExperience,Stash,0.10181645754175017,0.156313096195823,0.9172442572270822,False,ObjectProperty,Reward,0.2649020174788166,0.07189130203804733,0.1,10,indirect,0.08236510646434334,,N/A
wasAssociatedWith,Stash,0.10172805841337448,0.1560201624017834,0.9172442572270822,False,ObjectProperty,Reward,0.26483129817611606,0.07189130203804733,0.1,10,indirect,0.08233416676941183,,N/A
distributor,Stash,0.10172805841337448,0.1560201624017834,0.9172442572270822,False,ObjectProperty,Reward,0.26483129817611606,0.07189130203804733,0.1,10,indirect,0.08233416676941183,,N/A
issuer,Stash,0.10172805841337448,0.1560201624017834,0.9172442572270822,False,ObjectProperty,Reward,0.26483129817611606,0.07189130203804733,0.1,10,indirect,0.08233416676941183,,N/A
editor,Stash,0.10172805841337448,0.1560201624017834,0.9172442572270822,False,ObjectProperty,Reward,0.26483129817611606,0.07189130203804733,0.1,10,indirect,0.08233416676941183,,N/A
translator,Stash,0.10172805841337448,0.1560201624017834,0.9172442572270822,False,ObjectProperty,Reward,0.26483129817611606,0.07189130203804733,0.1,10,indirect,0.08233416676941183,,N/A
Kind,bonusPoints,0.10124716299696564,0.15692380649517443,0.0,False,unknown,BonusPoints,0.08099773039757252,0.07189130203804733,0.1,10,indirect,0.08216585337366875,,N/A
_:b95,bonusPoints,0.08660015379692985,0.16457883514168736,0.0,False,AtomList,BonusPoints,0.06928012303754388,0.0796690798158251,0.1111111111111111,9,indirect,0.08209495570921177,,N/A
has_host,bonusPoints,0.10090114455477683,0.16192485936499595,0.0,False,unknown,BonusPoints,0.08072091564382147,0.07189130203804733,0.1,10,indirect,0.08204474691890265,,N/A
court,Stash,0.10075150895675485,0.15651968626816726,0.9172442572270822,False,AnnotationProperty,Reward,0.2640500586108203,0.07189130203804733,0.1,10,indirect,0.08199237445959495,,N/A
weblog,Stash,0.10075134802421395,0.15651933237823018,0.9172442572270822,False,AnnotationProperty,Reward,0.2640499298647876,0.07189130203804733,0.1,10,indirect,0.08199231813320565,,N/A
publications,Stash,0.10075134802421395,0.15651933237823018,0.9172442572270822,False,AnnotationProperty,Reward,0.2640499298647876,0.07189130203804733,0.1,10,indirect,0.08199231813320565,,N/A
geekcode,Stash,0.10075134802421395,0.15651933237823018,0.9172442572270822,False,AnnotationProperty,Reward,0.2640499298647876,0.07189130203804733,0.1,10,indirect,0.08199231813320565,,N/A
made,Stash,0.10075134802421395,0.15651933237823018,0.9172442572270822,False,AnnotationProperty,Reward,0.2640499298647876,0.07189130203804733,0.1,10,indirect,0.08199231813320565,,N/A
openid,Stash,0.10075134802421395,0.15651933237823018,0.9172442572270822,False,AnnotationProperty,Reward,0.2640499298647876,0.07189130203804733,0.1,10,indirect,0.08199231813320565,,N/A
icqChatID,Stash,0.10075134802421395,0.15651933237823018,0.9172442572270822,False,AnnotationProperty,Reward,0.2640499298647876,0.07189130203804733,0.1,10,indirect,0.08199231813320565,,N/A
firstName,Stash,0.10075134802421395,0.15651933237823018,0.9172442572270822,False,AnnotationProperty,Reward,0.2640499298647876,0.07189130203804733,0.1,10,indirect,0.08199231813320565,,N/A
msnChatID,Stash,0.10075134802421395,0.15651933237823018,0.9172442572270822,False,AnnotationProperty,Reward,0.2640499298647876,0.07189130203804733,0.1,10,indirect,0.08199231813320565,,N/A
lastName,Stash,0.10075134802421395,0.15651933237823018,0.9172442572270822,False,AnnotationProperty,Reward,0.2640499298647876,0.07189130203804733,0.1,10,indirect,0.08199231813320565,,N/A
skypeID,Stash,0.10075134802421395,0.15651933237823018,0.9172442572270822,False,AnnotationProperty,Reward,0.2640499298647876,0.07189130203804733,0.1,10,indirect,0.08199231813320565,,N/A
family_name,Stash,0.10075134802421395,0.15651933237823018,0.9172442572270822,False,AnnotationProperty,Reward,0.2640499298647876,0.07189130203804733,0.1,10,indirect,0.08199231813320565,,N/A
Error3,BLockGame,0.10066245347837013,0.1610336483593115,0.12935257077791257,False,Class,Badge,0.10640047693827863,0.07189130203804733,0.1,10,indirect,0.08196120504216031,,N/A
Exploration,Tiny_stash,0.08564897641624893,0.1604925682778701,0.0415518252487452,False,NamedIndividual,Reward,0.07682954618274818,0.0796690798158251,0.1111111111111111,9,indirect,0.08176204362597345,,N/A
topDataProperty,Tiny_stash,0.08554750682863796,0.16086986052045218,0.0415518252487452,False,ObjectProperty,Reward,0.07674837051265941,0.0796690798158251,0.1111111111111111,9,indirect,0.0817265292703096,,N/A
CollectedDocument,Stash,0.09964748252345024,0.1565614375161227,0.9172442572270822,False,unknown,Reward,0.26316683746417663,0.07189130203804733,0.1,10,indirect,0.08160596520793835,,N/A
Gamified resource that contains experience leaderboard game element must contain experience points game element,Stash,0.0996168257552759,0.1565776276295037,0.9172442572270822,False,unknown,Reward,0.2631423120496372,0.07189130203804733,0.1,10,indirect,0.08159523533907734,,N/A
Gamified resource that contains social leaderboard game element must contain social points game element,Stash,0.0996168257552759,0.1565776276295037,0.9172442572270822,False,unknown,Reward,0.2631423120496372,0.07189130203804733,0.1,10,indirect,0.08159523533907734,,N/A
Gamified resource that contains score leaderboard game element must contain score points game element,Stash,0.0996168257552759,0.1565776276295037,0.9172442572270822,False,unknown,Reward,0.2631423120496372,0.07189130203804733,0.1,10,indirect,0.08159523533907734,,N/A
Gamified resource that contains bonus leaderboard game element must contain bonus points game element,Stash,0.0996168257552759,0.1565776276295037,0.9172442572270822,False,unknown,Reward,0.2631423120496372,0.07189130203804733,0.1,10,indirect,0.08159523533907734,,N/A
anyURI,Stash,0.09951984978676413,0.15628268597708275,0.9172442572270822,False,unknown,Reward,0.26306473127482777,0.07189130203804733,0.1,10,indirect,0.08156129375009821,,N/A
"the url of the game elment where it can be downloaded. In addition, this url contains information of the game elemnt.",Stash,0.09951984978676413,0.15628268597708275,0.9172442572270822,False,unknown,Reward,0.26306473127482777,0.07189130203804733,0.1,10,indirect,0.08156129375009821,,N/A
